12494,2,2,3,-34.90,0.00,0.00,34.90,0.00,-33.48,-0.13,-4,0,0
12594,2,2,3,-36.33,0.00,0.00,36.33,0.00,-35.06,-0.13,-6,0,0
12694,2,2,3,-37.53,0.00,0.00,37.53,0.00,-36.30,-0.13,-6,0,0
12794,2,2,3,-38.50,0.00,0.00,38.50,0.00,-37.44,-0.13,-8,0,0
12894,2,2,3,-39.23,0.00,0.00,39.23,0.00,-38.32,-0.13,-3,0,0
12994,2,2,3,-39.72,0.00,0.00,39.72,0.00,-38.85,-0.13,-9,0,0
13094,2,2,3,-39.97,0.00,0.00,39.97,0.00,-39.29,-0.13,-9,0,0
13194,2,2,3,-39.97,0.00,0.00,39.97,0.00,-39.29,-0.13,-9,0,0
13294,2,2,3,-39.72,0.00,0.00,39.72,0.00,-39.29,-0.13,-4,0,0
13394,2,2,3,-39.23,0.00,0.00,39.23,0.00,-39.29,-0.13,3,0,0
13494,2,2,3,-38.50,0.00,0.00,38.50,0.00,-39.20,-0.13,5,0,0
13594,2,2,3,-37.53,0.00,0.00,37.53,0.00,-38.67,-0.13,6,0,0
13694,2,2,3,-36.33,0.00,0.00,36.33,0.00,-37.62,-0.13,5,0,0
13794,2,2,3,-34.90,0.00,0.00,34.90,0.00,-36.30,-0.13,6,0,0
13903,2,2,3,-33.26,0.00,0.00,33.26,0.00,-34.36,-0.13,1,0,0
14003,2,2,3,-31.41,0.00,0.00,31.41,0.00,-32.69,-0.13,3,0,0
14103,2,2,3,-29.37,0.00,0.00,29.37,0.00,-30.84,-0.13,3,0,0
14203,2,2,3,-27.15,0.00,0.00,27.15,0.00,-28.82,-0.13,8,0,0
14303,2,2,3,-24.76,0.00,0.00,24.76,0.00,-26.26,-0.13,3,0,0
14403,2,2,3,-22.22,0.00,0.00,22.22,0.00,-23.80,-0.13,5,0,0
14503,2,2,3,-19.54,0.00,0.00,19.54,0.00,-21.78,-0.13,3,0,0
14603,2,2,3,-16.75,0.00,0.00,16.75,0.00,-18.96,-0.13,12,0,0
14703,2,2,3,-13.84,0.00,0.00,13.84,0.00,-15.53,-0.13,8,0,0
14803,2,2,3,-10.86,0.00,0.00,10.86,0.00,-12.62,-0.13,10,0,0
14903,2,2,3,-7.80,0.00,0.00,7.80,0.00,-9.98,-0.13,4,0,0
15003,2,2,3,-4.70,0.00,0.00,4.70,0.00,-6.99,-0.13,7,0,0
15103,2,2,3,-1.57,0.00,0.00,1.57,0.00,-3.38,-0.13,4,0,0
15203,2,2,3,1.57,0.00,0.00,-1.57,0.00,-0.22,-0.13,11,0,0
15303,2,2,3,4.70,0.00,0.00,-4.70,0.00,2.78,-0.13,8,0,0
15403,2,2,3,7.80,0.00,0.00,-7.80,0.00,6.21,-0.13,6,0,0
15514,2,2,3,10.86,0.00,0.00,-10.86,0.00,9.38,-0.13,8,0,0
15626,2,2,3,15.32,0.00,0.00,-13.85,0.00,12.90,-0.13,7,0,0
